收藏,#genre#
BTV文艺,http://otttv.bj.chinamobile.com/PLTV/88888893/224/3221226440/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWrJcgMpdGPvZavpf4dmmrQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNhmwDsUZnvQgU5E5wiGA2g%2CEND
BTV影视,http://otttv.bj.chinamobile.com/PLTV/88888893/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EygquRbh9L0wUPRY53fsZWw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
BTV文艺,http://otttv.bj.chinamobile.com/PLTV/88888890/224/3221226440/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWrJcgMpdGPvZavpf4dmmrQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNhmwDsUZnvQgU5E5wiGA2g%2CEND
BTV影视,http://otttv.bj.chinamobile.com/PLTV/88888890/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EygquRbh9L0wUPRY53fsZWw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
BTV文艺,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWrJcgMpdGPvZavpf4dmmrQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNhmwDsUZnvQgU5E5wiGA2g%2CEND
BTV影视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EygquRbh9L0wUPRY53fsZWw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
BTV文艺,http://123.56.129.203:4310/rtp/225.1.8.122:8002$北京电信组播源
BTV文艺,https://epg.pw/stream/00e0ce364cc34744a4a6dd1ee344178127189d089c36d278efa7207c670af224.ctv
BTV文艺,https://epg.pw/stream/8187544928bf88cd37dfc894fbd1725cdc517acf08e68874396d6152b1166f05.ctv
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226406/index.m3u8$hlj移动超清
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225612/index.m3u8$hlj移动超清
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226391/index.m3u8$hlj移动超清
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226409/index.m3u8$hlj移动超清
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225735/index.m3u8$hlj移动超清
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226341/index.m3u8$hlj移动超清
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225633/index.m3u8$hlj移动超清
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226248/index.m3u8$hlj移动超清
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226380/index.m3u8$hlj移动超清
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226474/index.m3u8$hlj移动超清
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226480/index.m3u8$hlj移动超清
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225627/index.m3u8$hlj移动超清
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225610/index.m3u8$hlj移动超清
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225613/index.m3u8$hlj移动超清
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226344/index.m3u8$hlj移动超清
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226397/index.m3u8$hlj移动超清
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225619/index.m3u8$hlj移动超清
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225632/index.m3u8$hlj移动超清
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226456/index.m3u8$hlj移动超清
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225624/index.m3u8$hlj移动超清
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225625/index.m3u8$hlj移动超清
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225739/index.m3u8$hlj移动超清
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226338/index.m3u8$hlj移动超清
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225740/index.m3u8$hlj移动超清
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226465/index.m3u8$hlj移动超清
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225635/index.m3u8$hlj移动超清
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225638/index.m3u8$hlj移动超清
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226444/index.m3u8$hlj移动超清
厦门卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226219/index.m3u8$hlj移动超清
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225628/index.m3u8$hlj移动超清
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226516/index.m3u8$hlj移动超清
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226327/index.m3u8$hlj移动超清
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225634/index.m3u8$hlj移动超清
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221226439/index.m3u8$hlj移动超清

NewTV哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888893/224/3221225675/index.m3u8$hlj移动超清
NewTV哒啵赛事,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErjVvYM0ZqthE-XIiqeoM2g%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
NewTV哒啵电竞,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226889/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EyKHPEcCpKH4LmXqAQnvIbg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
游戏风云,http://998969.xyz:35455/itv/5000000011000031114.m3u8?cdn=bestzb
游戏风云,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1595481830_-1185482178/wd_r2/ocn/youxifengyunhd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073745&ContentId=265667664&timezone=UTC&mtv_session=a0ecd5ce9d57ca6fe2f9a78dd80357fc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=238d629872f240eaaeb4749a58e17d18$咪咕视频

游戏风云,http://122.9.151.210:887/rtp/238.255.2.197:5999$贵州电信组播源
都市剧场,http://www.lebaobei.top:6868/rtp/239.255.29.41:8231$甘肃电信组播源
都市剧场,http://122.9.151.210:887/rtp/238.255.2.194:5999$贵州电信组播源
都市剧场,https://epg.pw/stream/2eabe02805b061c8bec403738aa242cadc769f72b5711c5b2567abd96b669815.m3u8
风云剧场,https://epg.pw/stream/05919dffe110de4994a6ee379c1fce6e95520172b4c310ee1620cb7a5b19bad1.ctv
风云剧场,https://epg.pw/stream/8b453ead1f1044fb3f0bb59688364b48a0c859c33260bb42df771f73bc7d9800.ctv
风云剧场,https://epg.pw/stream/a24a7bcd54fd240b0f6393aa30590b03ef5f612131bda4773a39c704dba2c137.ctv
风云剧场,https://epg.pw/stream/8c5ede6ea5578a0a7f3971a31ff8043098e43268eeb2af377ed3c17b2ad7377d.ctv
风云剧场,https://epg.pw/stream/842cb88aa258c753f2e6a1f5dc109cbc36e852705cc707b42a958c9bccca49d4.ctv
风云剧场,https://epg.pw/stream/e844a95463a8060541dd5b646561a445ab7356dae19efe994ae4571bac9b48d6.ctv
第一剧场,http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
第一剧场,https://epg.pw/stream/eadb0cce167c522ca0199e33e0d15a67ea5e12b82649f2dcdca1621dcc89fa8b.ctv
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-25.ctv
第一剧场,https://epg.pw/stream/37146b065006ac14209f0e60e6d3d3fd55dc8bec6e6a48e57fc76b2cd28b5757.m3u8
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-5.m3u8
第一剧场,https://epg.pw/stream/89db7514bd68e3ddd9f0a8834a2309d187b46bb308114b83b37994f21bbed8ff.ctv
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-22.ctv
第一剧场,https://epg.pw/stream/d6f1aef65483449fb8c648c31bc3f5dfc1fe59e30a7361780b0943f95cf96147.ctv
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-8.ctv
第一剧场,https://epg.pw/stream/5deb38a534d44859b83204e1d8fead2b7746200b4c24aae75cab45fd99460c75.ctv
第一剧场,https://epg.pw/stream/cctv-hd-di-yi-ju-chang-1.ctv
第一剧场,https://epg.pw/stream/656992f65733e71bdc00a1e66e0e03c91c97666ec13ac196aac9388762367ae3.ctv
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-7.ctv
第一剧场,https://epg.pw/stream/9b14bee09da1340186b531bae8d8f6830db5cca9cbb44f25884b2084079044f1.m3u8
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-4.m3u8
第一剧场,https://epg.pw/stream/c8de8673b62004650b7b13fc3e0a27de855dbaf19772232a9bda9b7a394e3eb9.ctv
第一剧场,https://epg.pw/stream/cctvdi-yi-ju-chang-26.ctv
怀旧剧场,https://epg.pw/stream/d741db2854c40ac082a11393d4191ed31af5cda994fb037098797adc279bcc6f.m3u8
怀旧剧场,https://epg.pw/stream/1a627cea954d1764815ceef12ef053f894c1e6643df6a952853b2be0f75f6f3a.ctv
怀旧剧场,https://epg.pw/stream/188c041c330736b956fe8f41af7bf90cac0dd06699f977752ac93f0359de4a23.m3u8
怀旧剧场,https://epg.pw/stream/f15ee6cfb9565bd3cd9aae88e6ab5b1e5f805c0e73d54f76ca846248b00dceef.ctv
怀旧剧场,https://epg.pw/stream/58ae31cf740793564420e363abcd7e3f6ae3ae75be7c4eaf3676c103471ba907.ctv
怀旧剧场,https://epg.pw/stream/2c3d1ac4b573288b1d3866589c6c1c80b3a865d45bf61826eddb676165cc3191.ctv


CHC高清电影,https://ali.hlspull.yximgs.com/live/diyp_chcyingmi.flv
CHC动作电影,http://www.lizhinas.top:1009/rtp/239.252.219.85:5140
CHC家庭影院,http://www.lizhinas.top:1009/rtp/239.252.219.84:5140

CHC高清电影,http://220.249.114.102:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CHC高清电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源

CHC家庭影院,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1587902162_1768667353/wd_r3/cnr/chcjtyy/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073737&ContentId=265667645&timezone=UTC&mtv_session=1e2626f9fa52e9ed0b3e629dab7d7ad3&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=950d3a482d21f43d77d58540bfd2cbad$咪咕视频
CHC动作电影,http://219.159.194.213:8181/tsfile/live/1019_1.m3u8$订阅源
CHC动作电影,http://219.159.194.18:8181/tsfile/live/1019_1.m3u8$订阅源

CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$订阅源
CHC家庭影院,https://pi.0472.org/chc/jt.m3u8$订阅源
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$订阅源
CHC家庭影院,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8$订阅源
CHC家庭影院,http://117.190.144.101:1111/tsfile/live/1018_1.m3u8$订阅源
CHC家庭影院,http://1.192.250.104:9901/tsfile/live/1001_1.m3u8$订阅源
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1031_1.m3u8$订阅源
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CHC动作电影,https://pi.0472.org/chc/dz.m3u8$订阅源
CHC动作电影,http://112.102.217.173:9003//hls/75/index.m3u8$订阅源
CHC动作电影,http://59.173.243.210:9901/tsfile/live/1012_1.m3u8$订阅源
CHC动作电影,http://117.190.144.101:1111/tsfile/live/1020_1.m3u8$订阅源
CHC动作电影,http://113.236.31.149:9901/tsfile/live/1101_1.m3u8$订阅源
CHC动作电影,http://1.192.250.104:9901/tsfile/live/1002_1.m3u8$订阅源
CHC动作电影,http://116.1.184.56:8181/tsfile/live/1063_1.m3u8$订阅源
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
CHC家庭影院,https://epg.pw/stream/a7da6445c1e09b6c04a04e62f117d67ddf77fb51603d25e04b7e21b53445aef9.m3u8
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-13.m3u8
CHC家庭影院,https://epg.pw/stream/4530af99822e82cc20d703812cbe49f98facdf419f9a2196f83bfb7943d6b4cd.ctv
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-11.ctv
CHC家庭影院,https://epg.pw/stream/97d2b320724c5aa7db2fb8518a7cf4bc6c34718baac397da3d049e522c45abb0.m3u8
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-10.m3u8
CHC家庭影院,https://epg.pw/stream/085a38ada3bf036f74dc58987291160253095044bdff40a127b5578345656db0.m3u8
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-6.m3u8
CHC家庭影院,https://epg.pw/stream/71f06953d8268da88185671f0ad549396ea57fc4dd5c48bdfb0b5d59068202d5.ctv
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-21.ctv
CHC家庭影院,https://epg.pw/stream/16f1eb82e9c0595d7a29810b7259a0d02481e4c8c41bd426fa9843a4f4c97ea5.m3u8
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-4.m3u8
CHC家庭影院,https://epg.pw/stream/d6c6dcdce08fdda05114649d8ceaa9c9fbf5e053724fa7b21a0b8e28bdeef696.ctv
CHC家庭影院,https://epg.pw/stream/chcjia-ting-ying-yuan-12.ctv
CHC动作电影,https://epg.pw/stream/94c4f823f4a47837a6e73db1c024f9527037e11de404eec513e58cf204fc9c9c.ctv
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-30.ctv
CHC动作电影,https://epg.pw/stream/b37ab2f9a707536df53e4cd4a6d04f6d1351b46e25571d33a05e2a19f92206d0.ctv
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-27.ctv
CHC动作电影,https://epg.pw/stream/2c01182e0e359af60676e5bc1d3dbc0eb14b24a16b95c34a0c8343bc6b2751e5.m3u8
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-13.m3u8
CHC动作电影,https://epg.pw/stream/413df533cc2d866bacdc87729814e66f4cf836c13b12ed783b54345fd012c6c8.ctv
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-21.ctv
CHC动作电影,https://epg.pw/stream/7946cfbf7a25f09bf7af9af6724dd7390b5f7995454f354908695f819f161f3c.m3u8
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-9.m3u8
CHC动作电影,https://epg.pw/stream/15258d3d4e90d77fee94d248c85f1f13dc842bf3f9bf804e3884c45abf42f273.ctv
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-32.ctv
CHC动作电影,https://epg.pw/stream/9f91fb29be6ae26b68f5cd0a28b04e336a67a57b12563ae44afc4d5045d65e71.m3u8
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-4.m3u8
CHC动作电影,https://epg.pw/stream/9e5dbc0cbb15ba574f44e0d67c54cff2c85a7ed97dbb73e3b2101b26fec45cf1.ctv
CHC动作电影,https://epg.pw/stream/chcdong-zuo-dian-ying-12.ctv

北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225728/index.m3u8$hlj移动高清
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226406/index.m3u8$hlj移动高清
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225612/index.m3u8$hlj移动高清
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8$hlj移动高清
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226409/index.m3u8$hlj移动高清
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225735/index.m3u8$hlj移动高清
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226341/index.m3u8$hlj移动高清
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225633/index.m3u8$hlj移动高清
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226248/index.m3u8$hlj移动高清
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8$hlj移动高清
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226474/index.m3u8$hlj移动高清
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226480/index.m3u8$hlj移动高清
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225627/index.m3u8$hlj移动高清
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225610/index.m3u8$hlj移动高清
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225613/index.m3u8$hlj移动高清
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226344/index.m3u8$hlj移动高清
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8$hlj移动高清
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225619/index.m3u8$hlj移动高清
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225632/index.m3u8$hlj移动高清
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226456/index.m3u8$hlj移动高清
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225624/index.m3u8$hlj移动高清
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225625/index.m3u8$hlj移动高清
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225739/index.m3u8$hlj移动高清
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226338/index.m3u8$hlj移动高清
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225740/index.m3u8$hlj移动高清
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8$hlj移动高清
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225635/index.m3u8$hlj移动高清
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888890/224/3221225638/index.m3u8$hlj移动高清
